828682,23.9,40.0
830956,23.9,40.0
833229,23.9,40.0
835502,23.9,40.0
837775,23.9,40.0
840048,23.9,40.0
842321,23.9,40.0
844594,23.9,40.0
846867,23.9,40.0
849140,23.9,40.0
851414,23.9,40.0
853686,23.9,40.0
855959,23.9,40.0
858232,23.9,40.0
860505,23.9,40.0
862778,23.9,40.0
865051,23.9,40.0
867324,23.9,40.0
869597,23.9,40.0
871870,23.9,40.0
874143,23.9,40.0
876417,23.9,40.0
878690,23.9,40.0
880963,23.9,40.0
883236,23.9,40.0
885509,23.9,40.0
887783,23.9,40.0
890056,23.9,40.0
892329,23.9,40.0
894602,23.9,40.0
896876,23.9,40.0
899149,23.9,40.0
901422,23.9,40.0
903695,23.9,40.0
905968,23.9,40.0
908241,23.9,40.0
910514,23.9,40.0
912787,23.9,40.0
915060,23.9,40.0
917334,23.9,40.0
919606,23.9,40.0
921879,23.9,40.0
924152,23.9,40.0
926425,23.9,40.0
928698,23.9,40.0
930971,23.9,40.0
933244,23.9,40.0
935517,23.9,40.0
937790,23.9,40.0
940063,23.9,40.0
942337,23.9,40.0
944610,23.9,40.0
946883,23.9,40.0
949156,23.9,40.0
951429,23.9,40.0
953703,23.9,40.0
955976,23.9,40.0
958249,23.9,40.0
960522,23.9,40.0
962796,23.9,40.0
965069,23.8,40.0
967342,23.8,40.0
969615,23.8,40.0
971888,23.8,40.0
974161,23.8,40.0
976434,23.8,40.0
978707,23.8,40.0
980980,23.8,40.0
983254,23.8,40.0
985526,23.8,40.0
987799,23.8,40.0
990072,23.8,40.0
992345,23.8,40.0
994618,23.8,40.0
996891,23.8,40.0
999164,23.8,40.0
1001437,23.8,40.0
1003710,23.8,40.0
1005983,23.8,40.0
1008257,23.8,40.0
1010530,23.8,40.0
1012803,23.8,40.0
1015076,23.8,40.0
1017349,23.8,40.0
1019623,23.8,40.0
1021896,23.8,40.0
1024169,23.8,40.0
1026442,23.8,40.0
1028716,23.8,40.0
1030989,23.8,40.0
1033262,23.8,40.0
1035535,23.8,40.0
1037808,23.8,40.0
1040081,23.8,40.0
1042354,23.8,40.0
1044627,23.8,40.0
1046900,23.8,40.0
1049174,23.8,40.0
1051446,23.8,40.0
1053719,23.8,40.0
1055992,23.8,40.0
1058265,23.8,40.0
1060538,23.8,40.0
1062811,23.8,40.0
1065084,23.8,40.0
1067357,23.8,40.0
1069630,23.8,40.0
1071903,23.8,40.0
1074177,23.8,40.0
1076450,23.8,40.0
1078723,23.8,40.0
1080996,23.8,40.0
1083269,23.8,40.0
1085543,23.8,40.0
1087816,23.8,40.0
1090089,23.8,40.0
1092362,23.8,40.0
1094636,23.8,40.0
1096909,23.8,40.0
1099182,23.8,40.0
1101455,23.8,40.0
1103728,23.8,40.0
1106001,23.8,40.0
1108274,23.8,40.0
1110547,23.8,40.0
1112820,23.8,40.0
1115094,23.8,40.0
1117366,23.8,40.0
1119639,23.8,40.0
1121912,23.8,40.0
1124185,23.8,40.0
1126458,23.8,40.0
1128731,23.8,40.0
1131004,23.8,40.0
1133277,23.8,40.0
1135550,23.8,40.0
1137823,23.8,40.0
1140097,23.8,40.0
1142370,23.8,40.0
1144643,23.8,40.0
1146916,23.8,40.0
1149189,23.8,40.0
1151463,23.8,40.0
1153736,23.8,40.0
1156009,23.8,40.0
1158282,23.8,40.0
1160556,23.8,40.0
1162829,23.8,40.0
1165102,23.8,40.0
1167375,23.8,40.0
1169648,23.8,40.0
1171921,23.8,40.0
1174194,23.8,40.0
1176467,23.8,40.0
1178740,23.8,40.0
1181014,23.8,40.0
1183286,23.8,40.0
1185559,23.8,40.0
1187832,23.8,40.0
1190105,23.8,40.0
1192378,23.8,40.0
1194651,23.8,40.0
1196924,23.8,40.0
1199197,23.8,40.0
1201470,23.8,40.0
1203743,23.8,40.0
1206017,23.8,40.0
1208290,23.8,40.0
1210563,23.8,40.0
1212836,23.8,40.0
1215109,23.8,40.0
1217383,23.8,40.0
1219656,23.8,40.0
1221929,23.8,40.0
1224202,23.8,40.0
1226476,23.8,40.0
1228749,23.8,40.0
1231022,23.8,40.0
1233295,23.8,40.0
1235568,23.8,40.0
1237841,23.8,40.0
1240114,23.8,40.0
1242387,23.8,40.0
1244660,23.8,40.0
1246934,23.8,40.0
1249206,23.8,40.0
1251479,23.8,40.0
1253752,23.8,40.0
1256025,23.8,40.0
1258298,23.8,40.0
1260571,23.8,40.0
1262844,23.8,40.0
1265117,23.8,40.0
1267390,23.8,40.0
1269663,23.8,40.0
1271937,23.8,40.0
1274210,23.8,40.0
1276483,23.8,40.0
1278756,23.8,40.0
1281029,23.8,40.0
1283303,23.8,40.0
1285576,23.8,40.0
1287849,23.8,40.0
1290122,23.8,40.0
1292396,23.8,40.0
1294669,23.8,40.0
1296942,23.8,40.0
1299215,23.8,40.0
1301488,23.8,40.0
1303761,23.8,40.0
1306034,23.8,40.0
1308307,23.8,40.0
1310580,23.8,40.0
1312854,23.8,40.0
1315126,23.8,40.0
1317399,23.8,40.0
1319672,23.8,40.0
1321945,23.8,40.0
1324218,23.8,40.0
1326491,23.8,40.0
1328764,23.8,40.0
1331037,23.8,40.0
1333310,23.8,40.0
1335583,23.8,40.0
1337857,23.8,40.0
1340130,23.8,40.0
1342403,23.8,40.0
1344676,23.8,40.0
1346949,23.8,40.0
1349223,23.8,40.0
1351496,23.8,40.0
1353769,23.8,40.0
1356042,23.8,40.0
1358316,23.8,40.0
1360589,23.8,40.0
1362862,23.8,40.0
1365135,23.8,40.0
1367408,23.8,40.0
1369681,23.8,40.0
1371954,23.8,40.0
1374227,23.8,40.0
1376500,23.8,40.0
1378774,23.8,40.0
1381046,23.8,40.0
1383319,23.8,40.0
1385592,23.8,40.0
1387865,23.8,40.0
1390138,23.8,40.0
1392411,23.8,40.0
1394684,23.8,40.0
1396957,23.7,40.0
1399230,23.8,40.0
1401503,23.7,40.0
1403777,23.8,40.0
1406050,23.8,40.0
1408323,23.8,40.0
1410596,23.8,40.0
1412869,23.8,40.0
1415143,23.8,40.0
1417416,23.7,40.0
1419689,23.7,40.0
1421962,23.7,40.0
1424236,23.7,40.0
1426509,23.7,40.0
1428782,23.7,40.0
1431055,23.7,40.0
1433328,23.7,40.0
1435601,23.7,40.0
1437874,23.7,40.0
1440147,23.7,40.0
1442420,23.7,40.0
1444694,23.7,40.0
1446966,23.7,40.0
1449239,23.7,40.0
1451512,23.7,40.0
1453785,23.7,40.0
1456058,23.7,40.0
1458331,23.7,40.0
1460604,23.7,40.0
1462877,23.7,40.0
1465150,23.7,40.0
1467423,23.7,40.0
1469697,23.7,40.0
1471970,23.7,40.0
1474243,23.7,40.0
1476516,23.7,40.0
1478789,23.7,40.0
1481063,23.7,40.0
1483336,23.7,40.0
1485609,23.7,40.0
1487882,23.7,40.0
1490156,23.7,40.0
1492429,23.7,40.0
1494702,23.7,40.0
1496975,23.7,40.0
1499248,23.7,40.0
1501521,23.7,40.0
1503794,23.7,40.0
1506067,23.7,40.0
1508340,23.7,40.0
1510614,23.7,40.0
1512886,23.7,40.0
1515159,23.7,40.0
1517432,23.7,40.0
1519705,23.7,40.0
1521978,23.7,40.0
1524251,23.7,40.0
1526524,23.7,40.0
1528797,23.7,40.0
1531070,23.7,40.0
1533343,23.7,40.0
1535617,23.7,40.0
1537890,23.7,40.0
1540163,23.7,40.0
1542436,23.7,40.0
1544709,23.7,40.0
1546983,23.7,40.0
1549256,23.7,40.0
1551529,23.7,40.0
1553802,23.7,40.0
1556076,23.7,40.0
1558349,23.7,40.0
1560622,23.7,40.0
1562895,23.7,40.0
1565168,23.7,40.0
1567441,23.7,40.0
1569714,23.7,40.0
1571987,23.7,40.0
1574260,23.7,40.0
1576534,23.7,40.0
1578806,23.7,40.0
1581079,23.7,40.0
1583352,23.7,40.0
1585625,23.7,40.0
1587898,23.7,40.0
1590171,23.7,40.0
1592444,23.7,40.0
1594717,23.7,40.0
1596990,23.7,40.0
1599263,23.7,40.0
1601537,23.7,40.0
1603810,23.7,40.0
1606083,23.7,40.0
1608356,23.7,40.0
1610629,23.7,40.0
1612903,23.7,40.0
1615176,23.7,40.0
1617449,23.7,40.0
1619722,23.7,40.0
1621996,23.7,40.0
1624269,23.7,40.0
1626542,23.7,40.0
1628815,23.7,40.0
1631088,23.7,40.0
1633361,23.7,40.0
1635634,23.7,40.0
1637907,23.7,40.0
1640180,23.7,40.0
1642454,23.7,40.0
1644726,23.7,40.0
1646999,23.7,40.0
1649272,23.7,40.0
1651545,23.7,40.0
1653818,23.7,40.0
1656091,23.7,40.0
1658364,23.7,40.0
1660637,23.7,40.0
1662910,23.7,40.0
1665183,23.7,40.0
1667457,23.7,40.0
1669730,23.7,40.0
1672003,23.7,40.0
1674276,23.7,40.0
1676549,23.7,40.0
1678823,23.7,40.0
1681096,23.7,40.0
1683369,23.7,40.0
1685642,23.7,40.0
1687916,23.7,40.0
1690189,23.7,40.0
1692462,23.7,40.0
1694735,23.7,40.0
1697008,23.7,40.0
1699281,23.7,40.0
1701554,23.7,40.0
1703827,23.7,40.0
1706100,23.7,40.0
1708374,23.7,40.0
1710646,23.7,40.0
1712919,23.7,40.0
1715192,23.7,40.0
1717465,23.7,40.0
1719738,23.7,40.0
1722011,23.7,40.0
1724284,23.7,40.0
1726557,23.7,40.0
1728830,23.7,40.0
1731103,23.7,40.0
1733377,23.7,40.0
1735650,23.7,40.0
1737923,23.7,40.0
1740196,23.7,40.0
1742469,23.7,40.0
1744743,23.7,40.0
1747016,23.7,40.0
1749289,23.7,40.0
1751562,23.7,40.0
1753836,23.7,40.0
1756109,23.7,40.0
1758382,23.7,40.0
1760655,23.7,40.0
1762928,23.7,40.0
1765201,23.7,40.0
1767474,23.7,40.0
1769747,23.7,40.0
1772020,23.7,40.0
1774294,23.7,40.0
1776566,23.7,40.0
1778839,23.7,40.0
1781112,23.7,40.0
1783385,23.7,40.0
1785658,23.7,40.0
1787931,23.7,40.0
1790204,23.7,40.0
1792477,23.7,40.0
1794750,23.7,40.0
1797023,23.7,40.0
1799297,23.7,40.0
1801570,23.7,40.0
1803843,23.7,40.0
1806116,23.7,40.0
1808389,23.7,40.0
1810663,23.7,40.0
1812936,23.7,40.0
1815209,23.7,40.0
1817482,23.6,40.0
1819756,23.6,40.0
1822029,23.6,40.0
1824302,23.6,40.0
1826575,23.6,40.0
1828848,23.6,40.0
1831121,23.7,40.0
1833394,23.7,40.0
1835667,23.7,40.0
1837940,23.7,40.0
1840214,23.7,40.0
1842486,23.7,40.0
1844759,23.7,40.0
1847032,23.7,40.0
1849305,23.7,40.0
1851578,23.6,40.0
1853851,23.7,40.0
1856124,23.6,40.0
1858397,23.6,40.0
1860670,23.6,40.0
1862943,23.6,40.0
1865217,23.6,40.0
1867490,23.6,40.0
1869763,23.6,40.0
1872036,23.6,40.0
1874309,23.6,40.0
1876583,23.6,40.0
1878856,23.6,40.0
1881129,23.6,40.0
1883402,23.6,40.0
1885676,23.6,40.0
1887949,23.6,40.0
1890222,23.6,40.0
1892495,23.6,40.0
1894768,23.6,40.0
1897041,23.6,40.0
1899314,23.6,40.0
1901587,23.6,40.0
1903860,23.6,40.0
1906134,23.6,40.0
1908406,23.6,40.0
1910679,23.6,40.0
1912952,23.6,40.0
1915225,23.6,40.0
1917498,23.6,40.0
1919771,23.6,40.0
1922044,23.6,40.0
1924317,23.6,40.0
1926590,23.6,40.0
1928863,23.6,40.0
1931137,23.6,40.0
1933410,23.6,40.0
1935683,23.6,40.0
1937956,23.6,40.0
1940229,23.6,40.0
1942503,23.6,40.0
1944776,23.6,40.0
1947049,23.6,40.0
1949322,23.6,40.0
1951596,23.6,40.0
1953869,23.6,40.0
1956142,23.6,40.0
1958415,23.6,40.0
1960688,23.6,40.0
1962961,23.6,40.0
1965234,23.6,40.0
1967507,23.6,40.0
1969780,23.6,40.0
1972054,23.6,40.0
1974326,23.6,40.0
1976599,23.6,40.0
1978872,23.6,40.0
1981145,23.6,40.0
1983418,23.6,40.0
1985691,23.6,40.0
1987964,23.6,40.0
1990237,23.6,40.0
1992510,23.6,40.0
1994783,23.6,40.0
1997057,23.6,40.0
1999330,23.6,40.0
2001603,23.6,40.0
2003876,23.6,40.0
2006149,23.6,40.0
2008423,23.6,40.0
2010696,23.6,40.0
2012969,23.6,40.0
2015242,23.6,40.0
2017516,23.6,40.0
2019789,23.6,40.0
2022062,23.6,40.0
2024335,23.6,40.0
2026608,23.6,40.0
2028881,23.6,40.0
2031154,23.6,40.0
2033427,23.6,40.0
2035700,23.6,40.0
2037974,23.6,40.0
2040246,23.6,40.0
2042519,23.6,40.0
2044792,23.6,40.0
2047065,23.6,40.0
2049338,23.6,40.0
2051611,23.6,40.0
2053884,23.6,40.0
2056157,23.6,40.0
2058430,23.6,40.0
2060703,23.6,40.0
2062977,23.6,40.0
2065250,23.6,40.0
2067523,23.6,40.0
2069796,23.6,40.0
2072069,23.6,40.0
2074343,23.6,40.0
2076616,23.6,40.0
2078889,23.6,40.0
2081162,23.6,40.0
2083436,23.6,40.0
2085709,23.6,40.0
2087982,23.6,40.0
2090255,23.6,40.0
2092528,23.6,40.0
2094801,23.6,40.0
2097074,23.6,40.0
2099347,23.6,40.0
2101620,23.6,40.0
2103894,23.6,40.0
2106166,23.6,40.0
2108439,23.6,40.0
2110712,23.6,40.0
2112985,23.6,40.0
2115258,23.6,40.0
2117531,23.6,40.0
2119804,23.6,40.0
2122077,23.6,40.0
2124350,23.6,40.0
2126623,23.6,40.0
2128897,23.6,40.0
2131170,23.6,40.0
2133443,23.6,40.0
2135716,23.6,40.0
2137989,23.6,40.0
2140263,23.6,40.0
2142536,23.6,40.0
2144809,23.6,40.0
2147082,23.6,40.0
2149356,23.6,40.0
2151629,23.6,40.0
2153902,23.6,40.0
2156175,23.6,40.0
2158448,23.6,40.0
2160721,23.6,40.0
2162994,23.6,40.0
2165267,23.6,40.0
2167540,23.6,40.0
2169814,23.6,40.0
2172086,23.6,40.0
2174359,23.6,40.0
2176632,23.6,40.0
2178905,23.6,40.0
2181178,23.6,40.0
2183451,23.6,40.0
2185724,23.6,40.0
2187997,23.6,40.0
2190270,23.6,40.0
2192543,23.6,40.0
2194817,23.6,40.0
2197090,23.6,40.0
2199363,23.6,40.0
2201636,23.6,40.0
2203909,23.6,40.0
2206183,23.6,40.0
2208456,23.6,40.0
2210729,23.6,40.0
2213002,23.6,40.0
2215276,23.6,40.0
2217549,23.6,40.0
2219822,23.6,40.0
2222095,23.6,40.0
2224368,23.6,40.0
2226641,23.6,40.0
2228914,23.6,40.0
2231187,23.6,40.0
2233460,23.6,40.0
2235734,23.6,40.0
2238006,23.6,40.0
2240279,23.6,40.0
2242552,23.6,40.0
2244825,23.6,40.0
2247098,23.6,40.0
2249371,23.6,40.0
2251644,23.5,40.0
2253917,23.5,40.0
2256190,23.5,40.0
2258463,23.5,40.0
2260737,23.5,40.0
2263010,23.5,40.0
2265283,23.5,40.0
2267556,23.5,40.0
2269829,23.5,40.0
2272103,23.5,40.0
2274376,23.6,40.0
2276649,23.6,40.0
2278922,23.6,40.0
2281196,23.5,40.0
2283469,23.5,40.0
2285742,23.6,40.0
2288015,23.5,40.0
2290288,23.5,40.0
2292561,23.5,40.0
2294834,23.5,40.0
2297107,23.5,40.0
2299380,23.5,40.0
2301654,23.5,40.0
2303926,23.5,40.0
2306199,23.5,40.0
2308472,23.5,40.0
2310745,23.5,40.0
2313018,23.5,40.0
2315291,23.5,40.0
2317564,23.5,40.0
2319837,23.5,40.0
2322110,23.5,40.0
2324383,23.5,40.0
2326657,23.5,40.0
2328930,23.5,40.0
2331203,23.5,40.0
2333476,23.5,40.0
2335749,23.5,40.0
2338023,23.5,40.0
2340296,23.5,40.0
2342569,23.5,40.0
2344842,23.5,40.0
2347116,23.5,40.0
2349389,23.5,40.0
2351662,23.5,40.0
2353935,23.5,40.0
2356208,23.5,40.0
2358481,23.5,40.0
2360754,23.5,40.0
2363027,23.5,40.0
2365300,23.5,40.0
2367574,23.5,40.0
2369846,23.5,40.0
2372119,23.5,40.0
2374392,23.5,40.0
2376665,23.5,40.0
2378938,23.5,40.0
2381211,23.5,40.0
2383484,23.5,40.0
2385757,23.5,40.0
2388030,23.5,40.0
2390303,23.5,40.0
2392577,23.5,40.0
2394850,23.5,40.0
2397123,23.5,40.0
2399396,23.5,40.0
2401669,23.5,40.0
2403943,23.5,40.0
2406216,23.5,40.0
2408489,23.5,40.0
2410762,23.5,40.0
2413036,23.5,40.0
2415309,23.5,40.0
2417582,23.5,40.0
2419855,23.5,40.0
2422128,23.5,40.0
2424401,23.5,40.0
2426674,23.5,40.0
2428947,23.5,40.0
2431220,23.5,40.0
2433494,23.5,40.0
2435766,23.5,40.0
2438039,23.5,40.0
2440312,23.5,40.0
2442585,23.5,40.0
2444858,23.5,40.0
2447131,23.5,40.0
2449404,23.5,40.0
2451677,23.5,40.0
2453950,23.5,40.0
2456223,23.5,40.0
2458497,23.5,40.0
2460770,23.5,40.0
2463043,23.5,40.0
2465316,23.5,40.0
2467589,23.5,40.0
2469863,23.5,40.0
2472136,23.5,40.0
2474409,23.5,40.0
2476682,23.5,40.0
2478956,23.5,40.0
2481229,23.5,40.0
2483502,23.5,40.0
2485775,23.5,40.0
2488048,23.5,40.0
2490321,23.5,40.0
2492594,23.5,40.0
2494867,23.5,40.0
2497140,23.5,40.0
2499414,23.5,40.0
2501686,23.5,40.0
2503959,23.5,40.0
2506232,23.5,40.0
2508505,23.5,40.0
2510778,23.5,40.0
2513051,23.5,40.0
2515324,23.5,40.0
2517597,23.5,40.0
2519870,23.5,40.0
2522143,23.5,40.0
2524417,23.5,40.0
2526690,23.5,40.0
2528963,23.5,40.0
2531236,23.5,40.0
2533509,23.5,40.0
2535783,23.5,40.0
2538056,23.5,40.0
2540329,23.5,40.0
2542602,23.5,40.0
2544876,23.5,40.0
2547149,23.5,40.0
2549422,23.5,40.0
2551695,23.5,40.0
2553968,23.5,40.0
2556241,23.5,40.0
2558514,23.5,40.0
2560787,23.5,40.0
2563060,23.5,40.0
2565334,23.5,40.0
2567606,23.4,40.0
2569879,23.4,40.0
2572152,23.4,40.0
2574425,23.4,40.0
2576698,23.4,40.0
2578971,23.4,40.0
2581244,23.4,40.0
2583517,23.4,40.0
2585790,23.5,40.0
2588063,23.5,40.0
2590337,23.5,40.0
2592610,23.4,40.0
2594883,23.4,40.0
2597156,23.4,40.0
2599429,23.4,40.0
2601703,23.4,40.0
2603976,23.4,40.0
2606249,23.4,40.0
2608522,23.4,40.0
2610796,23.4,40.0
2613069,23.4,40.0
2615342,23.4,40.0
2617615,23.4,40.0
2619888,23.4,40.0
2622161,23.4,40.0
2624434,23.4,40.0
2626707,23.4,40.0
2628980,23.4,40.0
2631254,23.4,40.0
2633526,23.4,40.0
2635799,23.4,40.0
2638072,23.4,40.0
2640345,23.4,40.0
2642618,23.4,40.0
2644891,23.4,40.0
2647164,23.4,40.0
2649437,23.4,40.0
2651710,23.4,40.0
2653983,23.4,40.0
2656257,23.4,40.0
2658530,23.4,40.0
2660803,23.4,40.0
2663076,23.4,40.0
2665349,23.4,40.0
2667623,23.4,40.0
2669896,23.4,40.0
2672169,23.4,40.0
2674442,23.4,40.0
2676716,23.4,40.0
2678989,23.4,40.0
2681262,23.4,40.0
2683535,23.4,40.0
2685808,23.4,40.0
2688081,23.4,40.0
2690354,23.4,40.0
2692627,23.4,40.0
2694900,23.4,40.0
2697174,23.4,40.0
2699446,23.4,40.0
2701719,23.4,40.0
2703992,23.4,40.0
2706265,23.4,40.0
2708538,23.4,40.0
2710811,23.4,40.0
2713084,23.4,40.0
2715357,23.4,40.0
2717630,23.4,40.0
2719903,23.4,40.0
2722177,23.4,40.0
2724450,23.4,40.0
2726723,23.4,40.0
